,neighbourhood_group,room_type,price,number_of_reviews,availability_365
10562,2,1,75,114,328
10563,2,1,75,102,362
10564,2,1,37,12,361
10565,1,2,225,9,280
10566,1,2,250,2,358
10567,0,2,125,92,121
10568,1,2,170,3,0
10569,1,1,110,81,360
10570,1,2,299,0,0
10571,1,1,100,5,25
10572,0,1,50,3,0
10573,1,2,205,47,262
10574,1,1,45,0,0
10575,0,2,90,17,77
10576,0,1,49,1,0
10577,1,1,88,0,0
10578,1,2,129,5,0
10579,1,2,165,2,0
10580,0,2,103,14,13
10581,0,2,97,100,307
10582,1,1,49,8,0
10583,1,2,245,55,261
10584,2,1,52,4,0
10585,0,2,280,1,0
10586,1,2,120,0,0
10587,0,1,30,0,0
10588,1,2,350,0,0
10589,0,2,150,0,0
10590,1,1,62,5,0
10591,1,2,195,0,0
10592,1,2,129,6,0
10593,0,2,175,10,0
10594,2,1,80,32,303
10595,0,2,90,14,0
10596,0,1,77,1,0
10597,0,2,120,51,202
10598,0,1,90,5,0
10599,0,2,180,1,0
10600,0,2,100,43,43
10601,1,2,159,170,37
10602,1,2,200,101,247
10603,1,1,89,5,0
10604,1,2,200,3,0
10605,1,1,72,5,0
10606,1,2,250,0,0
10607,1,2,165,6,43
10608,1,1,100,18,31
10609,0,1,90,0,0
10610,1,1,90,8,0
10611,1,2,120,3,0
10612,1,2,185,200,6
10613,1,1,100,0,0
10614,1,2,120,0,0
10615,1,2,159,126,338
10616,0,1,70,19,0
10617,0,1,80,4,0
10618,1,2,220,3,0
10619,0,2,89,3,0
10620,2,2,135,2,157
10621,1,2,150,13,362
10622,0,2,165,129,235
10623,2,1,46,543,163
10624,2,1,50,24,0
10625,1,2,100,1,0
10626,1,2,200,1,161
10627,2,1,100,1,364
10628,0,2,81,1,0
10629,1,2,150,111,99
10630,1,1,60,3,0
10631,1,2,180,0,0
10632,0,2,239,147,142
10633,0,1,70,13,326
10634,0,1,45,7,0
10635,1,2,200,113,197
10636,1,0,45,1,0
10637,0,2,45,7,14
10638,0,2,400,0,170
10639,0,2,110,5,0
10640,0,1,65,0,0
10641,1,2,250,48,211
10642,1,1,120,2,0
10643,1,2,249,2,273
10644,0,1,80,2,0
10645,1,2,124,14,0
10646,0,2,175,2,0
10647,0,1,45,0,0
10648,0,1,60,0,0
10649,0,2,115,27,166
10650,0,2,99,11,0
10651,2,1,75,1,364
10652,1,2,140,3,0
10653,1,1,75,0,0
10654,0,1,60,106,104
10655,2,1,132,0,0
10656,1,1,120,11,263
10657,1,2,150,13,271
10658,1,2,500,0,0
10659,1,2,150,11,0
10660,0,1,49,9,0
10661,0,2,110,2,0
10662,1,1,65,1,0
10663,0,2,190,1,0
10664,1,2,125,1,0
10665,1,1,92,21,39
10666,0,2,100,0,3
10667,0,1,36,0,346
10668,0,2,325,9,0
10669,1,2,120,3,0
10670,0,1,60,1,0
10671,1,2,175,24,0
10672,0,2,200,147,103
10673,1,2,180,146,270
10674,1,1,155,0,0
10675,0,2,120,0,0
10676,0,1,60,186,293
10677,1,1,95,100,80
10678,0,1,80,0,0
10679,0,2,230,203,283
10680,0,1,45,1,0
10681,2,1,40,1,0
10682,0,0,95,7,238
10683,0,2,200,0,0
10684,1,1,42,34,101
10685,0,1,70,255,11
10686,0,1,199,20,365
10687,1,1,65,157,287
10688,1,2,190,4,9
10689,1,2,200,146,264
10690,0,2,75,21,0
10691,0,1,98,31,343
10692,0,1,120,78,206
10693,0,1,130,9,365
10694,1,2,250,0,89
10695,1,2,125,2,204
10696,1,2,225,0,0
10697,0,1,96,0,0
10698,0,1,55,4,89
10699,1,1,68,8,160
10700,0,1,45,0,0
10701,2,2,140,2,0
10702,1,2,160,5,0
10703,0,1,77,1,0
10704,0,1,90,1,0
10705,1,2,208,1,0
10706,1,2,215,72,0
10707,1,1,100,21,79
10708,1,1,40,9,0
10709,2,1,59,85,176
10710,4,2,325,44,153
10711,0,2,98,201,293
10712,1,1,109,0,0
10713,0,1,69,13,333
10714,2,1,80,1,0
10715,0,2,80,0,0
10716,0,1,39,45,158
10717,0,1,70,7,37
10718,1,2,194,117,0
10719,1,1,90,92,8
10720,0,1,39,70,33
10721,0,1,85,71,151
10722,3,2,429,4,0
10723,1,1,42,161,259
10724,0,2,200,1,0
10725,1,2,700,31,54
10726,0,1,50,4,0
10727,0,2,100,1,0
10728,0,2,150,61,365
10729,0,2,100,85,269
10730,0,2,85,26,282
10731,1,2,240,72,0
10732,1,2,135,2,0
10733,1,2,135,3,0
10734,4,1,79,3,179
10735,1,1,150,10,0
10736,0,1,139,84,307
10737,0,1,38,2,0
10738,0,1,100,65,0
10739,2,1,75,0,0
10740,2,2,170,6,0
10741,1,1,70,57,188
10742,1,1,199,107,276
10743,0,1,39,62,159
10744,0,1,39,73,33
10745,1,1,75,13,325
10746,0,2,99,30,65
10747,2,1,100,15,61
10748,0,2,225,38,135
10749,0,1,99,72,231
10750,0,2,469,7,48
10751,0,1,67,6,266
10752,1,1,180,18,362
10753,1,1,100,87,263
10754,1,2,125,8,1
10755,2,2,85,25,0
10756,1,1,175,3,0
10757,4,1,65,17,123
10758,0,1,52,6,90
10759,1,2,85,3,0
10760,3,1,99,82,325
10761,0,1,130,3,364
10762,1,2,189,39,37
10763,0,2,121,16,0
10764,0,1,150,4,363
10765,1,2,170,1,0
10766,1,1,70,11,0
10767,1,1,80,1,0
10768,1,2,186,0,0
10769,1,2,174,11,0
10770,1,1,89,5,0
10771,1,1,109,4,0
10772,0,2,100,26,0
10773,0,1,80,5,0
10774,0,1,41,16,292
10775,0,2,120,0,0
10776,1,2,230,23,0
10777,0,0,45,126,342
10778,1,2,600,0,0
10779,0,2,125,80,105
10780,1,2,149,1,0
10781,4,1,63,40,0
10782,0,2,60,6,0
10783,1,1,57,17,341
10784,0,2,160,59,304
10785,0,2,164,10,0
10786,0,2,250,10,365
10787,1,2,194,29,102
10788,1,2,140,0,0
10789,0,2,205,84,172
10790,0,1,129,5,365
10791,0,2,250,0,188
10792,1,1,399,0,0
10793,1,2,150,16,0
10794,0,2,75,160,256
10795,0,0,45,135,351
10796,0,1,65,9,0
10797,1,2,250,13,0
10798,0,0,185,1,0
10799,1,2,400,10,0
10800,2,2,125,172,234
10801,2,1,175,5,87
10802,0,2,300,70,338
10803,1,2,249,1,273
10804,1,2,199,3,365
10805,1,2,180,2,0
10806,0,1,60,34,116
10807,0,1,55,2,0
10808,0,2,135,129,242
10809,0,2,90,4,93
10810,1,1,130,1,0
10811,4,0,150,0,364
10812,0,1,80,0,0
10813,1,1,85,37,61
10814,1,1,150,3,0
10815,0,1,62,73,334
10816,0,2,155,188,262
10817,0,1,40,3,0
10818,1,1,140,35,28
10819,0,0,50,5,365
10820,1,2,250,1,0
10821,0,1,70,1,0
10822,0,2,160,5,0
10823,0,2,78,114,217
10824,1,2,139,8,350
10825,1,1,50,4,0
10826,1,2,145,31,0
10827,1,1,55,84,72
10828,1,2,215,1,0
10829,2,2,199,0,365
10830,2,1,120,9,89
10831,1,2,160,9,0
10832,1,2,125,0,0
10833,1,2,99,0,0
10834,3,2,80,147,324
10835,1,2,150,6,0
10836,0,1,110,2,0
10837,0,2,360,5,0
10838,1,2,239,2,30
10839,0,1,40,3,0
10840,1,1,60,2,0
10841,1,2,87,11,0
10842,0,1,44,0,6
10843,1,1,80,0,0
10844,1,2,119,4,0
10845,0,2,69,9,0
10846,1,1,50,38,0
10847,0,2,200,27,280
10848,4,1,65,202,0
10849,2,2,78,1,0
10850,0,2,150,4,0
10851,1,1,99,165,105
10852,2,2,150,0,0
10853,1,2,140,71,256
10854,1,2,500,1,0
10855,0,2,75,0,0
10856,0,2,123,141,0
10857,0,2,414,5,365
10858,0,1,125,13,180
10859,1,2,299,25,221
10860,0,1,55,219,286
10861,1,1,55,2,0
10862,0,1,65,3,342
10863,1,2,300,0,0
10864,1,2,150,11,0
10865,1,1,79,5,0
10866,1,2,152,0,0
10867,1,2,124,102,247
10868,0,1,85,36,281
10869,1,1,100,6,349
10870,0,2,82,8,0
10871,4,1,59,51,0
10872,1,1,75,5,0
10873,0,1,65,2,0
10874,3,1,50,0,0
10875,0,1,65,12,0
10876,1,2,109,10,0
10877,0,1,59,151,325
10878,1,2,300,7,188
10879,0,2,135,12,188
10880,1,2,110,1,0
10881,1,2,300,1,0
10882,1,1,80,0,0
10883,1,1,185,7,341
10884,0,1,35,26,160
10885,0,1,250,0,0
10886,1,1,90,2,0
10887,2,1,50,209,1
10888,0,1,60,11,0
10889,0,1,70,1,0
10890,1,1,130,3,0
10891,4,1,28,98,108
10892,0,1,35,0,0
10893,0,2,110,10,0
10894,0,1,70,3,0
10895,0,2,200,7,0
10896,1,1,90,71,0
10897,2,2,139,3,0
10898,1,2,360,13,188
10899,1,2,185,15,7
10900,2,2,95,0,0
10901,0,1,100,2,0
10902,1,1,195,67,265
10903,1,2,235,4,0
10904,0,2,150,107,277
10905,1,1,70,1,0
10906,1,1,95,2,0
10907,1,2,450,15,364
10908,1,1,50,0,0
10909,1,1,100,9,0
10910,0,2,160,1,0
10911,0,1,65,9,35
10912,2,2,104,166,195
10913,1,1,60,12,0
10914,0,1,60,0,0
10915,0,1,50,0,0
10916,1,2,190,134,270
10917,0,1,60,0,0
10918,0,1,55,18,0
10919,0,2,80,45,161
10920,2,1,65,39,222
10921,1,2,235,20,0
10922,1,2,205,6,0
10923,0,2,109,1,0
10924,0,1,85,12,0
10925,0,1,80,169,233
10926,1,2,120,4,0
10927,1,1,130,1,0
10928,1,2,190,46,207
10929,1,2,455,0,0
10930,1,1,99,2,0
10931,1,2,125,0,0
10932,0,1,52,3,157
10933,0,2,110,5,50
10934,2,1,75,0,0
10935,1,1,99,1,0
10936,1,1,137,163,32
10937,1,1,85,2,0
10938,1,2,149,3,14
10939,0,2,124,13,0
10940,1,1,125,23,0
10941,1,1,70,212,41
10942,2,1,99,6,323
10943,2,1,109,2,138
10944,1,2,235,28,364
10945,0,2,95,20,0
10946,1,2,250,8,297
10947,1,1,95,152,9
10948,1,1,85,71,186
10949,1,2,190,4,0
10950,1,1,125,2,0
10951,1,2,125,20,164
10952,1,2,374,31,188
10953,0,1,160,2,364
10954,1,1,59,0,0
10955,0,2,70,171,183
10956,0,2,55,47,348
10957,1,2,100,7,0
10958,1,1,95,60,351
10959,1,2,250,8,4
10960,0,2,95,1,0
10961,2,2,89,9,331
10962,1,2,285,8,302
10963,1,1,127,2,0
10964,1,2,150,0,0
10965,1,2,225,1,0
10966,1,2,150,1,0
10967,0,1,50,2,0
10968,1,1,60,1,363
10969,1,2,275,6,0
10970,1,0,65,8,0
10971,0,1,80,215,232
10972,2,2,130,2,0
10973,2,2,199,0,0
10974,0,1,65,5,0
10975,0,1,75,1,0
10976,0,2,200,52,359
10977,1,1,40,2,0
10978,1,2,68,9,0
10979,0,2,130,15,356
10980,1,1,135,79,20
10981,1,2,165,25,70
10982,1,2,250,2,0
10983,2,0,52,1,363
10984,1,2,170,1,0
10985,0,1,42,0,0
10986,0,1,65,2,0
10987,0,2,80,34,0
10988,1,2,130,5,0
10989,1,2,140,2,0
10990,1,2,200,2,0
10991,0,1,55,14,0
10992,0,1,50,0,0
10993,1,2,175,1,0
10994,1,2,500,0,0
10995,1,2,99,4,18
10996,1,2,650,0,0
10997,1,2,200,4,0
10998,1,2,180,0,0
10999,2,1,75,86,324
11000,1,2,90,7,0
11001,2,1,51,12,0
11002,0,1,62,1,0
11003,0,2,70,0,0
11004,0,1,90,1,0
11005,0,1,45,1,0
11006,1,1,109,7,0
11007,1,1,100,98,0
11008,0,2,200,63,354
11009,1,1,149,86,62
11010,2,1,55,29,314
11011,1,2,275,0,0
11012,0,2,70,1,0
11013,0,0,29,41,53
11014,0,2,195,94,26
11015,1,2,220,2,0
11016,2,1,80,30,249
11017,2,1,110,5,0
11018,1,1,70,31,345
11019,1,1,90,47,28
11020,0,2,130,2,0
11021,1,2,2000,3,0
11022,1,2,149,107,12
11023,4,2,100,58,324
11024,0,2,100,6,0
11025,0,2,125,1,0
11026,1,2,200,0,0
11027,1,2,199,205,349
11028,0,1,50,2,365
11029,1,2,300,2,0
11030,1,2,285,2,0
11031,1,2,330,12,58
11032,0,1,39,57,117
11033,1,0,60,0,0
11034,0,2,77,136,265
11035,0,2,115,2,0
11036,1,2,99,13,0
11037,1,2,250,1,0
11038,1,0,62,104,333
11039,0,2,105,26,0
11040,2,1,55,7,344
11041,0,2,172,2,362
11042,1,2,100,0,0
11043,1,2,120,0,0
11044,0,1,60,42,354
11045,0,1,72,201,5
11046,1,1,80,0,0
11047,0,2,229,159,231
11048,2,1,70,68,349
11049,0,0,40,3,360
11050,1,1,99,50,131
11051,2,1,100,15,318
11052,1,1,78,5,0
11053,1,2,125,88,320
11054,1,2,190,130,249
11055,1,0,100,0,0
11056,1,2,135,2,0
11057,0,2,250,23,0
11058,1,2,125,0,0
11059,0,2,228,0,0
11060,2,1,37,0,0
11061,1,2,116,0,0
11062,0,2,99,67,27
11063,2,1,50,5,0
11064,0,1,54,9,0
11065,0,1,70,26,0
11066,1,1,135,58,42
11067,1,2,425,95,0
11068,0,2,122,3,189
11069,1,2,141,2,0
11070,1,2,800,0,0
11071,0,1,70,17,159
11072,0,1,90,0,0
11073,1,2,150,2,0
11074,1,2,250,1,0
11075,1,1,115,122,29
11076,1,2,130,19,0
11077,0,1,74,241,4
11078,0,1,48,58,248
11079,1,0,85,8,0
11080,1,2,180,2,0
11081,0,2,97,2,0
11082,1,2,131,0,0
11083,1,1,100,36,365
11084,0,2,100,0,0
11085,1,1,105,74,0
11086,0,2,100,3,0
11087,0,2,145,59,242
11088,1,2,289,10,88
11089,0,2,800,1,0
11090,0,1,90,0,0
11091,1,1,29,27,0
11092,0,2,70,7,0
11093,0,1,80,6,0
11094,1,1,120,0,0
11095,0,1,60,79,268
11096,1,1,80,0,0
11097,0,1,70,22,359
11098,1,2,175,16,0
11099,3,2,144,105,258
11100,0,1,40,18,0
11101,1,2,340,0,0
11102,1,1,180,27,0
11103,1,1,75,162,60
11104,0,2,80,56,343
11105,0,2,352,7,0
11106,2,1,69,62,67
11107,1,2,150,134,36
11108,1,2,500,0,0
11109,0,2,250,6,0
11110,1,2,280,2,0
11111,0,1,55,16,0
11112,2,1,50,3,65
11113,0,1,49,1,0
11114,0,1,135,0,0
11115,0,1,45,2,0
11116,0,2,150,68,74
11117,0,2,120,1,0
11118,1,2,150,89,55
11119,0,2,120,143,221
11120,1,2,80,3,0
11121,1,1,60,78,30
11122,2,1,70,1,36
11123,1,2,239,163,118
11124,1,2,275,0,0
11125,0,2,89,58,279
11126,0,2,300,0,0
11127,1,1,50,6,0
11128,2,0,37,34,362
11129,1,2,239,272,305
11130,0,2,190,0,0
11131,0,2,150,12,0
11132,1,1,150,1,0
11133,0,2,360,12,261
11134,1,1,115,90,23
11135,1,2,150,2,0
11136,1,2,207,84,88
11137,2,1,120,240,298
11138,1,2,160,1,0
11139,2,2,85,57,317
11140,0,2,100,2,0
11141,0,1,45,3,249
11142,0,2,160,79,271
11143,2,1,40,1,30
11144,0,1,49,43,283
11145,0,1,40,0,0
11146,1,2,495,4,0
11147,0,1,89,19,76
11148,1,2,220,7,4
11149,1,1,99,78,363
11150,1,2,160,0,0
11151,0,1,80,2,0
11152,0,1,78,23,0
11153,0,1,110,1,0
11154,1,2,130,31,66
11155,1,2,150,2,0
11156,2,2,59,113,346
11157,0,1,80,1,0
11158,1,1,80,1,0
11159,1,2,160,8,0
11160,0,1,45,87,0
11161,1,1,94,1,0
11162,2,1,77,254,11
11163,0,2,149,108,268
11164,0,2,130,2,0
11165,2,1,57,2,5
11166,0,2,150,9,0
11167,2,1,55,6,249
11168,1,2,127,3,0
11169,0,1,60,20,363
11170,1,1,64,16,249
11171,0,1,40,22,67
11172,1,1,50,122,199
11173,0,1,83,202,0
11174,0,2,200,3,0
11175,1,1,49,25,276
11176,0,1,60,194,0
11177,2,1,45,1,0
11178,1,2,180,2,0
11179,0,1,45,4,34
11180,0,2,89,101,291
11181,0,1,25,1,0
11182,0,2,285,53,13
11183,1,1,100,91,279
11184,2,1,90,1,0
11185,3,2,75,131,310
11186,2,2,75,1,0
11187,1,1,200,150,0
11188,0,0,35,116,351
11189,1,2,297,9,0
11190,0,1,150,0,0
11191,0,2,195,116,38
11192,0,2,80,4,0
11193,0,1,50,10,365
11194,1,2,115,18,37
11195,0,2,70,4,0
11196,0,2,119,13,0
11197,3,2,120,26,333
11198,0,1,400,0,0
11199,1,2,250,8,1
11200,4,2,225,0,0
11201,1,2,45,1,0
11202,1,2,260,0,0
11203,1,2,155,3,0
11204,1,0,97,1,0
11205,2,1,75,4,0
11206,1,2,155,7,52
11207,1,2,237,6,0
11208,0,1,80,0,0
11209,1,2,250,8,0
11210,2,1,60,27,76
11211,2,1,42,54,189
11212,1,1,105,17,0
11213,1,2,300,0,0
11214,0,1,120,125,177
11215,0,1,80,1,0
11216,1,2,125,6,0
11217,2,2,125,14,0
11218,2,1,50,2,317
11219,0,1,60,10,0
11220,0,2,90,68,267
11221,1,1,60,0,0
11222,1,2,275,148,216
11223,1,1,100,146,44
11224,1,1,200,1,0
11225,1,1,99,129,299
11226,1,1,112,31,0
11227,0,1,65,1,0
11228,1,2,200,9,0
11229,0,2,98,135,102
11230,2,1,50,49,356
11231,2,2,135,11,0
11232,0,1,50,190,188
11233,1,2,145,2,0
11234,1,2,450,0,365
11235,1,1,141,2,0
11236,0,1,110,86,316
11237,1,1,107,0,0
11238,0,2,110,7,284
11239,0,2,1000,0,365
11240,1,2,299,2,0
11241,1,2,190,26,42
11242,0,2,175,0,0
11243,1,1,70,13,0
11244,1,2,75,4,0
11245,1,2,155,17,0
11246,1,2,96,34,0
11247,0,2,350,2,0
11248,1,1,90,59,2
11249,1,2,500,55,46
11250,0,1,40,0,0
11251,1,2,175,15,0
11252,0,2,50,1,0
11253,1,2,130,289,217
11254,0,1,90,1,0
11255,1,1,65,38,270
11256,1,2,200,1,0
11257,0,2,63,35,98
11258,1,1,110,2,0
11259,2,2,100,14,90
11260,1,1,60,11,188
11261,0,1,45,32,0
11262,1,2,117,125,29
11263,0,2,175,10,32
11264,0,2,2000,1,365
11265,0,1,60,0,0
11266,1,1,148,30,16
11267,2,1,65,0,0
11268,0,1,150,0,0
11269,0,1,100,5,89
11270,1,2,200,3,336
11271,1,2,650,1,0
11272,1,2,199,18,1
11273,1,2,115,1,341
11274,1,2,245,51,0
11275,2,2,187,57,275
11276,1,2,88,24,39
11277,1,2,280,1,0
11278,1,2,200,0,0
11279,1,2,95,1,0
11280,1,2,260,170,236
11281,1,2,148,1,0
11282,1,2,100,2,365
11283,1,1,100,58,78
11284,1,0,60,0,0
11285,1,1,64,142,210
11286,0,1,125,30,80
11287,4,1,65,0,0
11288,1,2,110,4,0
11289,1,2,745,0,0
11290,1,2,140,5,0
11291,0,1,35,9,0
11292,2,2,85,91,50
11293,1,1,111,4,0
11294,1,2,399,5,365
11295,2,0,40,39,351
11296,1,2,300,0,0
11297,0,1,180,12,189
11298,1,1,100,1,0
11299,0,2,150,198,92
11300,1,1,63,52,276
11301,1,2,175,1,0
11302,0,1,84,17,0
11303,4,1,33,103,282
11304,0,1,50,1,35
11305,0,1,75,1,0
11306,1,1,125,10,256
11307,0,2,140,16,1
11308,0,2,85,0,0
11309,0,2,250,50,365
11310,0,1,60,1,0
11311,0,1,45,0,0
11312,1,2,395,0,0
11313,1,2,140,49,16
11314,1,2,190,15,0
11315,0,2,91,166,38
11316,0,1,40,34,105
11317,1,1,135,0,0
11318,0,1,50,0,0
11319,2,2,72,7,0
11320,0,2,130,115,49
11321,0,1,90,6,0
11322,1,1,100,2,313
11323,1,1,150,225,0
11324,1,1,62,32,144
11325,1,2,100,5,0
11326,1,1,150,207,0
11327,1,2,95,3,6
11328,0,2,170,8,0
11329,0,1,40,16,130
11330,0,1,54,23,135
11331,0,1,30,4,0
11332,1,2,150,51,66
11333,1,2,250,33,7
11334,0,1,50,1,0
11335,0,2,120,1,0
11336,1,2,410,3,346
11337,0,2,73,3,21
11338,1,2,250,1,0
11339,1,2,1170,0,365
11340,1,2,250,2,0
11341,1,1,139,6,0
11342,1,2,149,11,0
11343,1,2,185,241,22
11344,1,1,230,10,0
11345,1,2,175,49,4
11346,1,2,150,1,0
11347,0,2,325,264,47
11348,0,0,100,0,270
11349,1,1,50,0,0
11350,1,2,80,27,88
11351,0,2,135,29,268
11352,2,1,32,3,0
11353,1,2,261,196,125
11354,0,2,60,0,0
11355,0,1,57,91,228
11356,1,2,225,62,231
11357,0,2,200,1,0
11358,2,1,115,0,0
11359,1,2,200,5,0
11360,1,2,699,0,0
11361,0,1,65,81,131
11362,0,2,150,1,0
11363,1,2,375,3,0
11364,1,2,175,0,0
11365,0,1,45,9,0
11366,1,2,225,2,0
11367,1,2,165,31,55
11368,1,2,250,0,0
11369,0,2,1150,2,0
11370,0,2,85,1,0
11371,0,2,135,0,0
11372,1,2,125,2,0
11373,3,1,300,0,0
11374,0,2,120,0,0
11375,0,2,100,2,0
11376,1,2,179,26,6
11377,0,1,50,4,0
11378,0,2,115,28,347
11379,0,2,100,151,105
11380,2,1,75,94,35
11381,0,1,60,4,0
11382,1,2,240,1,0
11383,1,2,290,58,188
11384,0,1,56,76,68
11385,1,1,95,32,170
11386,1,1,70,76,293
11387,1,2,125,8,0
11388,1,2,195,4,0
11389,2,1,45,25,335
11390,1,0,64,0,0
11391,0,1,50,9,0
11392,0,2,80,0,0
11393,0,1,55,197,21
11394,0,2,1000,1,0
11395,2,1,42,1,0
11396,0,1,80,0,0
11397,0,2,105,54,365
11398,0,1,45,11,66
11399,1,2,125,2,0
11400,2,1,45,85,333
11401,0,1,95,10,22
11402,0,2,200,7,0
11403,1,2,190,76,12
11404,1,2,170,28,364
11405,0,2,250,0,0
11406,0,1,54,2,0
11407,1,2,150,3,0
11408,1,2,300,1,0
11409,0,1,115,2,362
11410,1,2,225,83,344
11411,1,1,83,0,0
11412,1,2,125,10,0
11413,1,2,250,1,0
11414,0,2,129,93,0
11415,1,2,135,115,19
11416,0,2,200,0,0
11417,0,2,175,12,0
11418,2,1,55,6,0
11419,0,1,50,0,0
11420,1,1,125,2,0
11421,0,2,200,2,0
11422,0,1,40,12,343
11423,2,1,50,71,83
11424,0,1,166,16,0
11425,1,1,124,118,278
11426,0,1,65,28,204
11427,1,1,57,6,1
11428,1,1,100,1,0
11429,0,1,60,9,0
11430,0,1,90,254,222
11431,1,1,130,66,289
11432,0,2,350,18,0
11433,0,1,60,1,0
11434,1,1,80,7,0
11435,0,2,70,0,0
11436,0,1,41,0,0
11437,2,2,100,74,321
11438,1,2,500,0,53
11439,0,2,200,115,243
11440,1,1,120,17,0
11441,2,1,170,1,90
11442,0,1,42,3,0
11443,1,1,50,38,344
11444,1,2,170,7,0
11445,1,2,189,168,347
11446,1,2,150,11,0
11447,1,1,77,9,0
11448,0,2,150,0,0
11449,0,1,60,165,261
11450,1,2,150,1,0
11451,1,2,120,2,0
11452,1,2,85,2,0
11453,0,1,85,270,227
11454,1,2,450,2,0
11455,4,1,60,8,363
11456,1,2,95,5,0
11457,4,1,38,50,267
11458,2,0,150,0,0
11459,2,2,125,2,0
11460,1,1,125,1,0
11461,1,2,130,0,0
11462,0,1,59,59,119
11463,1,2,65,32,16
11464,0,2,259,222,250
11465,1,1,90,0,0
11466,1,1,60,22,0
11467,0,1,95,20,191
11468,0,0,45,1,0
11469,1,2,133,38,2
11470,1,2,259,103,34
11471,0,2,150,40,279
11472,0,1,35,0,0
11473,1,2,139,6,0
11474,1,1,39,6,0
11475,0,2,125,0,0
11476,1,2,434,1,0
11477,1,2,500,0,0
11478,0,2,100,2,0
11479,2,2,99,40,128
11480,0,1,70,57,333
11481,1,2,200,0,0
11482,0,1,88,64,68
11483,0,2,115,0,0
11484,1,1,75,0,0
11485,0,2,140,59,126
11486,1,1,80,16,345
11487,0,1,44,1,0
11488,1,2,269,0,337
11489,0,2,150,0,0
11490,1,2,299,4,0
11491,0,2,195,85,63
11492,0,2,140,8,0
11493,1,2,180,1,0
11494,2,2,84,0,0
11495,2,1,70,138,54
11496,0,1,55,4,365
11497,0,1,65,1,0
11498,0,1,45,18,250
11499,0,2,96,93,73
11500,1,1,82,228,28
11501,1,2,150,6,0
11502,0,1,125,1,0
11503,0,2,115,1,0
11504,1,2,145,60,15
11505,0,2,169,22,39
11506,0,1,75,15,355
11507,1,2,100,2,0
11508,0,2,69,1,0
11509,2,1,45,137,283
11510,2,2,75,0,0
11511,2,1,55,143,276
11512,2,1,55,78,311
11513,2,1,48,150,323
11514,2,1,50,99,341
11515,0,1,56,1,0
11516,0,1,65,13,319
11517,0,2,140,74,2
11518,0,1,95,57,209
11519,1,1,73,92,177
11520,1,2,230,0,0
11521,1,2,180,2,0
11522,0,1,47,8,0
11523,1,0,55,5,0
11524,0,2,125,10,0
11525,2,1,60,5,0
11526,1,2,104,0,0
11527,0,2,225,1,0
11528,0,2,169,30,345
11529,0,1,45,7,124
11530,1,2,130,4,0
11531,0,1,53,1,0
11532,0,2,150,121,287
11533,1,1,140,13,0
11534,1,2,295,0,0
11535,1,1,98,1,0
11536,0,2,120,88,49
11537,1,2,170,1,0
11538,1,1,47,19,210
11539,0,2,129,137,133
11540,0,2,119,174,65
11541,0,0,99,0,0
11542,1,2,225,0,0
11543,0,1,50,24,0
11544,1,2,100,16,49
11545,0,1,55,3,0
11546,0,1,155,0,0
11547,0,2,275,51,0
11548,0,1,65,6,156
11549,0,2,170,28,0
11550,4,1,95,6,173
11551,1,2,129,0,164
11552,1,2,175,186,187
11553,1,2,136,0,349
11554,1,2,190,0,0
11555,0,2,150,19,0
11556,0,2,75,6,0
11557,1,2,590,0,0
11558,1,2,169,0,0
11559,0,1,51,2,0
11560,1,2,899,52,287
11561,1,1,90,0,0
11562,0,0,25,8,343
11563,2,1,65,123,333
11564,0,1,42,122,340
11565,0,1,40,12,0
11566,0,1,60,9,361
11567,1,2,157,2,0
11568,1,2,170,1,0
11569,0,1,50,15,217
11570,2,1,55,33,293
11571,0,1,45,3,0
11572,1,2,109,1,184
11573,0,2,105,131,55
11574,1,2,150,48,326
11575,1,1,45,1,0
11576,0,0,40,5,365
11577,0,1,105,32,312
11578,1,2,135,8,282
11579,1,1,180,0,0
11580,0,2,150,1,0
11581,0,2,70,77,274
11582,0,2,120,28,294
11583,1,1,89,0,0
11584,1,1,100,5,0
11585,1,1,125,27,80
11586,1,2,170,190,260
11587,1,1,80,1,0
11588,0,1,249,5,360
11589,0,2,350,4,0
11590,1,2,175,0,365
11591,0,1,120,0,365
11592,1,2,230,0,332
11593,0,1,100,0,0
11594,1,2,139,11,0
11595,0,2,89,5,2
11596,0,2,159,6,343
11597,1,2,229,0,184
11598,0,1,70,67,40
11599,1,2,125,0,0
11600,1,2,200,10,0
11601,1,2,169,2,364
11602,1,2,175,0,0
11603,1,2,150,0,0
11604,0,1,90,116,76
11605,1,2,165,0,0
11606,1,2,305,175,132
11607,0,2,200,0,0
11608,1,2,88,71,95
11609,1,2,110,69,5
11610,2,2,42,0,0
11611,0,2,150,11,0
11612,0,1,50,6,0
11613,0,2,125,3,0
11614,1,2,125,4,0
11615,1,1,80,1,0
11616,1,1,75,0,0
11617,1,2,120,4,0
11618,0,1,79,1,0
11619,1,1,90,0,0
11620,1,2,190,10,41
11621,1,2,239,2,186
11622,1,2,200,29,0
11623,3,2,200,1,0
11624,1,2,175,44,193
11625,1,2,200,1,0
11626,0,2,130,129,163
11627,1,2,95,2,0
11628,1,2,140,3,0
11629,2,1,100,46,284
11630,1,1,75,1,89
11631,1,1,74,0,0
11632,1,0,80,17,0
11633,0,1,60,1,0
11634,0,2,125,125,229
11635,0,1,80,2,0
